Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2000,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.22325040749052633
2000,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.7041952759332342
2000,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.6518471182311296
2000,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.3231002196007247
2000,Manufacturing,Manufacture of basic metals and metal products,,Other basic metals and casting,Undefined,Units,Percentage (%),0.7676040383395734
2000,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,Percentage (%),1.1393207871470568
2000,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, excluding weapons and ammunition",Undefined,Units,Percentage (%),1.0909108437584571
2000,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Weapons and ammunition,Undefined,Units,Percentage (%),0.05522727538784766
2000,Manufacturing,"Manufacturing of computer, electronic and optical products",,,Undefined,Units,Percentage (%),0.3731628495345966
2000,Manufacturing,Manufacture of electrical equipment,,,Undefined,Units,Percentage (%),0.30932783172345596
2000,Manufacturing,Manufacture of machinery and equipment not elsewhere classified,,,Undefined,Units,Percentage (%),0.8855645405083802
2000,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),1.4788790102611176
2000,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.617071838841026
2000,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.8642173392986137
2000,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.059221267872255595
2000,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),0.9127650065659859
2000,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.019212481088789896
2000,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.0805126909111193
2000,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.5234196012755985
2000,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.28233395148400925
2000,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.24514850421538362
2000,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.5781648430877419
2000,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.047239290419031785
2000,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.2348880752468184
2000,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.31800443608613527
2000,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.9322660191808048
2000,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),2.3333868161062568
2000,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.5736888170276294
2000,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.9638047874197502
2000,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.6634159240480353
2000,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),1.3052091991287587
2000,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.6238891708402741
2000,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.7033558488921147
2000,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.013221492362177994
2000,Construction,,,,Undefined,Units,Percentage (%),8.823073707754062
2000,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),3.4547346370734777
2000,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.4981603532892938
2000,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),3.9086725415082553
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),12.388813791118325
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.9530623248754806
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),4.107132650819699
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),6.3666994679037945
2000,Transportation and storage,,,,Undefined,Units,Percentage (%),5.093993104165389
2000,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),2.1372680127339496
2000,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.2067235420378038
2000,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.9903166340834924
2000,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.46605760576677424
2000,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.1485352032563434
2000,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.6539949221205896
2000,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.985896386194283
2000,Accommodation and food services,,,,Undefined,Units,Percentage (%),3.1711611706805143
2000,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.6815266141066437
